baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
EQU24_RS00260	182.663062223035	0.212043810309384	0.10947629362756	1.93689248405468	0.0527584873935526	0.261523951637573
EQU24_RS00265	652.462028603969	0.0265009126295995	0.112277162139855	0.236031193918041	0.813408464669031	0.938254793029081
EQU24_RS00270	494.054389937159	0.0391311967899932	0.111935056018902	0.349588396894941	0.726647620075224	0.90859099690224
EQU24_RS00275	516.81846286682	-0.0959419755539746	0.0947040154584394	-1.01307188601816	0.31102582578217	0.662263433789475
EQU24_RS00280	724.463270186274	-0.0344124675287622	0.110689248473651	-0.310892593483944	0.755882275213955	0.919501049288004
EQU24_RS00285	693.699979214761	0.0644424536954505	0.0978138198137429	0.658827697539691	0.510006419132696	0.798338009354086
EQU24_RS00290	270.053271043222	-0.0187746482630756	0.112082238692388	-0.167507791440559	0.866970517462069	0.957696293693646
EQU24_RS00300	1961.41111392484	0.0450247751080528	0.111797564896143	0.402734846236404	0.687143296245758	0.894258612038109
EQU24_RS00305	558.826291023072	-0.26663688008387	0.099112074790793	-2.6902562644026	0.00713971686848304	0.0793629684967743
EQU24_RS00310	1816.84954815213	-0.0161131151173848	0.110458055585947	-0.145875418790505	0.884019736950287	0.963798875599678
EQU24_RS00315	552.752284679269	0.0505033720527783	0.112239981039568	0.449958843408698	0.652740116972336	0.88028287833669
EQU24_RS00320	491.970131042475	0.0236183390331712	0.112059286847727	0.210766458519991	0.833069512809959	0.946938270517186
EQU24_RS00330	818.013676673816	0.11112390988186	0.112816181491053	0.984999743947841	0.324624196736641	0.676579872847286
EQU24_RS00335	709.993062577585	-0.00798098898040387	0.107376499279922	-0.0743271482486877	0.940750075594181	0.981682113058332
EQU24_RS00340	664.281957098578	-0.0305650721757353	0.11279122766466	-0.270988026361486	0.786400241405937	0.930836879731638
EQU24_RS00345	606.10474712157	-0.0363525429912971	0.108455126014221	-0.335185106755863	0.737485455968075	0.913508030101666
EQU24_RS00350	1051.33962939899	-0.0267600134667406	0.111124930405218	-0.240810170761503	0.809702246434055	0.936682501250405
EQU24_RS00355	1358.10452597301	-0.0617484718292268	0.102649723271174	-0.601545429071475	0.547476763299395	0.823971928352503
EQU24_RS00360	584.37221095349	-0.0447994966829329	0.111514772838893	-0.401735981183906	0.68787834118225	0.894258612038109
EQU24_RS00365	829.051147382559	0.0459185143813173	0.111551452744808	0.411635288034871	0.680606762803694	0.891499816715389
EQU24_RS00370	197.665805800408	0.0952395948505046	0.109602859721297	0.868951732579646	0.384873531876193	0.724067845004783
EQU24_RS00375	1031.75422517319	0.0135866279775971	0.105738221470739	0.128493063233117	0.897758787458811	0.966110402961169
EQU24_RS00380	1141.52548177405	-0.0834376376526415	0.111975895439019	-0.745139275962127	0.456187527743933	0.765137191131563
EQU24_RS00390	400.523477707884	-0.00114081079925567	0.109333037646973	-0.0104342733340974	0.991674805470089	0.997178983010955
EQU24_RS00395	975.981766151916	-0.0196023083176939	0.0789465132073811	-0.248298595103263	0.803903385923155	0.933276746295925
EQU24_RS00400	1650.89959548586	-0.0243317382941435	0.105495412878742	-0.230642618765905	0.817592455131162	0.940954237437033
EQU24_RS00405	1593.53332268498	-0.018271720297852	0.111248487343965	-0.164242415641648	0.869540311604882	0.957696293693646
EQU24_RS00410	1848.60046991178	0.0630933922407542	0.111029681454388	0.56825698690916	0.569860481189108	0.833259997838691
EQU24_RS00415	2536.65330587755	-0.244838336800025	0.112440987045695	-2.17748299114918	0.0294445495148071	0.18828646163589
EQU24_RS00420	7852.81378356566	-0.146681039873974	0.110860191795235	-1.32311732010082	0.18579636570054	0.517975866068797
EQU24_RS00425	2164.4333157806	-0.171012881051853	0.112555028409148	-1.51937131080636	0.128669059146675	0.433010553508618
EQU24_RS00430	2114.93841746118	-0.0754148877797989	0.110171749288844	-0.684521106967983	0.493646165804933	0.78979471808997
EQU24_RS00435	3739.77996462337	-0.246591060859121	0.107575949715313	-2.29225083777272	0.0218911729167346	0.159442026568636
EQU24_RS00440	2920.94796461277	-0.258192257891308	0.110321009024546	-2.34037251992377	0.0192645138945436	0.148061549646635
EQU24_RS00445	753.582833253294	-0.108746621950249	0.112139961406652	-0.969740140679224	0.332176036708634	0.683341235460174
EQU24_RS00450	818.414058565961	-0.164442674325299	0.108568026980112	-1.5146510340049	0.129860800844996	0.435568022784338
EQU24_RS00455	509.461783067854	-0.048085707816364	0.111278683415212	-0.432119668750419	0.665654440116035	0.885856090325924
EQU24_RS00460	883.062665074004	-0.0871809471499194	0.112746178755234	-0.77324968448984	0.439374627085159	0.75699257911555
EQU24_RS00465	1030.29194332164	-0.0416788576123844	0.111012985639462	-0.375441281687037	0.707332308131579	0.899087117599597
EQU24_RS00470	568.25582846306	-0.065188629503746	0.112517770351089	-0.579362969070022	0.562344285245871	0.829857398948597
EQU24_RS00475	773.643329884174	-0.0566149741788461	0.112588724750625	-0.502847636868114	0.615071398527957	0.859056106978299
EQU24_RS00480	799.186475246328	0.0933217350001476	0.111116392410145	0.83985569523968	0.400989301317464	0.735156912806959
EQU24_RS00485	954.076665198837	-0.0670330902216696	0.112185662810751	-0.597519224312553	0.550160775847896	0.825089604737896
EQU24_RS00490	836.288369947239	-0.00821197004455806	0.111597408003735	-0.0735856700568103	0.941340073861219	0.981682113058332
EQU24_RS00495	654.138777973016	0.0452245891144714	0.106522525977728	0.424554231129732	0.67116166377141	0.887106932642137
EQU24_RS00500	1574.12183822537	0.0270679447485937	0.111364077302827	0.24305813332417	0.807960363523865	0.935740547307347
EQU24_RS00505	3294.70229238517	-0.228138972536385	0.100319495112017	-2.2741240103097	0.0229585314536615	0.164257333670001
EQU24_RS00510	4189.87635129031	-0.295551405668714	0.104069769488805	-2.83993523883519	0.00451226933329085	0.0586244796047198
EQU24_RS00515	3903.24564130285	-0.0561480383125776	0.112729373111012	-0.498078156234267	0.618428956107134	0.85987623635158
EQU24_RS00520	15258.5127463395	-0.18938293884558	0.108050813487807	-1.7527210830944	0.0796498949647167	0.328235559310196
EQU24_RS00525	397.524698868818	-0.563841802873167	0.0983602722035867	-5.7324140147368	9.90112314742343e-09	1.24846974687042e-06
EQU24_RS00530	10236.3689289957	-0.134669893059459	0.109846868677176	-1.22597844327483	0.220206787252265	0.562719687500247
EQU24_RS00535	12261.5308913307	-0.302713798747157	0.107984359772651	-2.80331151089367	0.00505807884293691	0.064586544719147
EQU24_RS00540	3175.96452339949	-0.185754947351964	0.109375334828624	-1.69832574814986	0.0894462976510775	0.350667658931895
EQU24_RS00545	509.073099559762	-0.162471958357986	0.112517261376306	-1.44397363009583	0.148746393144488	0.468533720794699
EQU24_RS00550	571.46363607059	0.067867058303643	0.111118181736292	0.610764658341032	0.541355393595056	0.818729015425807
EQU24_RS00555	949.713475575667	0.155542541224335	0.110009852217452	1.41389646553547	0.157392303874205	0.480028681883912
EQU24_RS00560	1070.73322251654	-0.0386695319355905	0.111239254329576	-0.347624875487045	0.728121922153792	0.909870534496918
EQU24_RS00565	248.266165035538	0.19984371527643	0.112279465380355	1.77987768822593	0.0750959798770415	0.318290208827586
EQU24_RS00570	5464.67540850402	-0.0785796535725766	0.111275467130468	-0.706172309125818	0.480080988501329	0.779885716199993
EQU24_RS00575	2389.34138680523	-0.29492703739141	0.108270097529475	-2.72399345822258	0.00644977840151518	0.0746307745703649
EQU24_RS00580	670.073117718649	0.00904052189445357	0.112513260895532	0.0803507233058304	0.935958317226377	0.980477718415605
EQU24_RS00585	3361.35897699098	0.016152928171073	0.112147282653531	0.144033165930342	0.885474280061907	0.963835731227618
EQU24_RS00590	12842.6744938529	0.0274588924199922	0.110155456304418	0.249274010940581	0.803148833182096	0.933114178488268
EQU24_RS00595	6688.01063973233	0.0539609702575675	0.112459691540118	0.479824989012332	0.631351842456865	0.867254905447484
EQU24_RS00600	359.707544206945	-0.168947533150738	0.103350054143504	-1.63471160756384	0.102109518028076	0.378369557110204
EQU24_RS00605	1606.71974140626	-0.390436818099813	0.112664111362859	-3.4654941434041	0.000529258053968199	0.0119304818310708
EQU24_RS00610	1783.94300296906	-0.0748925731095582	0.106938272649658	-0.700334606627832	0.483718364449106	0.782599679451541
EQU24_RS00620	2088.49898208542	0.0939980187939641	0.111131523316002	0.845826782439411	0.397649382296443	0.732990067412585
EQU24_RS00625	1787685.10890011	0.033849008530602	0.0294528886113294	1.14925938088061	NA	NA
EQU24_RS00630	4484.9812624086	0.107472599986655	0.0804502028471987	1.33588973281746	0.181585317313264	0.51340662050862
EQU24_RS00635	1817.37165547641	-0.211286384335071	0.0856552208048424	-2.46670760228927	0.0136361657087148	0.118837858822169
EQU24_RS00640	1480709.55883488	0.0463535609922094	0.0353844369857711	1.30999854571232	NA	NA
EQU24_RS00645	3703.24704446466	0.000267387815984317	0.0340525863876663	0.00785220285297226	NA	NA
EQU24_RS00650	790.727460401239	0.110058217059091	0.112504195387264	0.978258781196974	0.327946350611144	0.6805637128957
EQU24_RS00655	514.978813971725	0.0224457813147155	0.111374794437346	0.201533761998029	0.840281232705713	0.947978450158655
EQU24_RS00660	749.744611768062	0.00144745207140176	0.101729656867734	0.0142284179065275	0.988647748068905	0.997178983010955
EQU24_RS00665	499.88507818152	0.127932276892356	0.112334605614261	1.13885010049044	0.254765681208749	0.604025805587843
EQU24_RS00670	1272.79761928881	0.0923585884438128	0.071551586689344	1.2907972096385	NA	NA
EQU24_RS00675	1813.16611287064	0.300733453003813	0.100461205213568	2.99352822180952	0.00275772002769665	0.0414497383725853
EQU24_RS00680	2885.84416885246	0.6070681417933	0.110019788284911	5.51780867112028	3.43252837948516e-08	3.74331135438449e-06
EQU24_RS00685	633.527052189391	0.759179002161678	0.109110812440546	6.95787140779796	3.45452305022271e-12	9.29266700509908e-10
EQU24_RS00690	1365.37328561228	0.663276894167375	0.112534262232503	5.8939995785195	3.76958129881314e-09	5.24491742783138e-07
EQU24_RS00695	488.324756880908	-0.207223468054705	0.112539879928476	-1.84133365155893	0.0655726791962784	0.298292852939102
EQU24_RS00700	861.491698622167	-0.0992893982305076	0.109918402546753	-0.903300957164795	0.36636618868487	0.712039570724682
EQU24_RS00705	1757.50133204492	-0.127041595667331	0.110977300198341	-1.14475298498233	0.252311495952056	0.600635331071708
EQU24_RS00710	1284.93008955585	-0.0299618511838803	0.109024596691484	-0.274817354001921	0.783456564701707	0.930325850079867
EQU24_RS00715	706.88938588946	-0.0437135976262793	0.106595156281441	-0.410089906063492	0.681739996969398	0.891676138661757
EQU24_RS00720	1720.48133271032	-0.0630581012925959	0.112816818152377	-0.558942383993015	0.576201042203329	0.835514000846577
EQU24_RS00725	1190.99791062424	-0.0688392560311268	0.112373663002984	-0.612592436621906	0.540145860500785	0.817512583316079
EQU24_RS00730	1161.05074668926	-0.186740849021289	0.110558537575634	-1.68906764792849	0.0912064668430335	0.355229820184981
EQU24_RS00735	520.609542705514	-0.331086679539823	0.112859700296612	-2.93361296077943	0.00335041712635043	0.0471042965324877
EQU24_RS00740	2430.32691279264	-0.0857315990893346	0.108486895448859	-0.790248432629806	0.429382696031582	0.751822739379085
EQU24_RS00745	1058.43870069887	-0.110471992769993	0.111813893920863	-0.987998797789654	0.323153236978482	0.67595817066261
EQU24_RS00750	1459.61538968456	0.0886099799476476	0.111355152174844	0.79574207584501	0.426181965455554	0.750608568578421
EQU24_RS00760	1395.06075677109	-0.103927565695381	0.111313484080478	-0.933647585949627	0.350485710228114	0.702708055145383
EQU24_RS00765	2680.99786542466	-0.187741357829375	0.107024277881951	-1.7541941094567	0.0793972522294291	0.328235559310196
EQU24_RS00770	1300.41262104315	-0.134933058639138	0.112797770795792	-1.19623869946349	0.23160342284755	0.574382182661257
EQU24_RS00775	1132.85605414716	-0.048044609845873	0.112786858688463	-0.425977018994568	0.670124591744003	0.887106932642137
EQU24_RS00785	537.570580626196	-0.206807184678938	0.112496964441564	-1.83833568937199	0.0660129551945285	0.299136684144737
EQU24_RS00790	599.50445308248	0.0145582092974793	0.11098555517374	0.131172108610797	0.895639159394629	0.966110402961169
EQU24_RS00795	1717.14840386138	0.0291283639684184	0.108902374958006	0.267472256501759	0.789105572370421	0.931006135822997
EQU24_RS00800	2830.86542046636	-0.0952398127535901	0.11143646511568	-0.854655723821851	0.392741768810939	0.728556266219187
EQU24_RS00805	992.534934963626	-0.0605723276795106	0.110857159043743	-0.54639978330682	0.584791159030229	0.840530547882534
EQU24_RS00820	300.600152278997	0.0930587379358934	0.109700852923538	0.848295482267179	0.396273432957533	0.732461430134515
EQU24_RS00825	1371.80463815201	0.074141823420264	0.110443954909645	0.671307211706787	0.502024841405071	0.794076565352264
EQU24_RS00830	1244.93799321591	-0.0468095963636688	0.112642242596369	-0.415559875981886	0.677732092474634	0.88919305155315
EQU24_RS00835	1942.84701835073	-0.0122962276724741	0.111023643639202	-0.110753234801352	0.911812030339708	0.970755024385415
EQU24_RS00840	1195.41477826893	-0.0925217488724838	0.110679075062926	-0.835946169769502	0.403185187021135	0.736799017042699
EQU24_RS00845	2716.58246830915	-0.228272114282151	0.112740849647156	-2.02475070035903	0.0428929696499975	0.234516439753035
EQU24_RS00850	580.843159202529	0.00129728854705986	0.112393301284435	0.011542400945914	0.990790700979023	0.997178983010955
EQU24_RS00855	1370.52376730699	0.131085356242707	0.109421731098622	1.19798284057999	0.230923697292614	0.57407256357152
EQU24_RS00860	896.064578834017	0.0825205798283134	0.111983142744554	0.736901803305807	0.461182067329905	0.767726244493067
EQU24_RS00865	2212.7401684664	-0.0257471284550277	0.109117895150976	-0.235956974971006	0.813466056544775	0.938254793029081
EQU24_RS00870	530.006771073235	0.131821581171096	0.10975818747548	1.20101820377222	0.229744140050215	0.57407256357152
EQU24_RS00875	2693.69589883896	-0.0309493536142182	0.111844388951314	-0.276717982049959	0.781996663171952	0.929889938706708
EQU24_RS00880	657.539103481094	0.0313909247133669	0.0928204497230552	0.338189750286999	0.735220199378097	0.912635265960864
EQU24_RS00885	616.363306460739	0.049048877223956	0.112500649719725	0.43598750181579	0.662845797525407	0.885172592729058
EQU24_RS00890	3109.37090069921	-0.199824443319901	0.109685349024278	-1.82179703212388	0.0684857882557527	0.303004556592064
EQU24_RS00895	3179.49187352644	-0.193933663955146	0.108076207721033	-1.79441588527726	0.0727468133066812	0.313021686185994
EQU24_RS00900	626.114537029318	-0.0158889143839794	0.091148858728526	-0.174318303110106	0.861615315656233	0.956489143764434
EQU24_RS00905	616.911145688929	0.00505474949387493	0.104596273809774	0.048326286489592	0.961456205434762	0.989236200775175
EQU24_RS00910	449.971039401773	-0.102757072492554	0.11279969264203	-0.910969436935023	0.362311477455297	0.709831500880798
EQU24_RS00915	568.879034011381	-0.370890792303835	0.112146102203638	-3.30721072793383	0.000942299775960129	0.0187299487487641
EQU24_RS00920	378.724078056793	-0.303180829950386	0.112815162374409	-2.68741207803428	0.00720080566376839	0.0796034269953574
EQU24_RS00925	365.792979889383	-0.119076563831954	0.112783594189121	-1.05579685315118	0.291061036243825	0.641745874236644
EQU24_RS00930	428.171845125281	-0.0665357636888724	0.112833596572083	-0.589680429501919	0.555404918200711	0.826653945016551
EQU24_RS00940	2575.85539703581	0.0409616601521364	0.0607943362807312	0.673774279942575	NA	NA
EQU24_RS00945	2177.63542566587	-0.135958829575216	0.0909205654390239	-1.49535838144779	0.134820936090101	0.446182100869536
EQU24_RS00950	3749.18169669217	-0.254948811450061	0.10216484285492	-2.4954652141158	0.0125792088387497	0.112148932062491
EQU24_RS00955	1498.88125058018	-0.134879024037943	0.105311786337957	-1.28075905582972	0.200278309544395	0.535180780802406
EQU24_RS00960	3563.88047630308	-0.121701726136898	0.107856605354576	-1.12836599795447	0.259165381460125	0.609373772161263
EQU24_RS00965	1067.14803657563	-0.0438632680035494	0.112105999850455	-0.391266016645507	0.695600615448761	0.894465761884721
EQU24_RS00970	773.267307006148	0.0538997338185678	0.112724848476373	0.478153082901371	0.632541252793257	0.868130596945848
EQU24_RS00975	598.691919717026	0.0323160040592525	0.110966933860736	0.29122192472047	0.770881595424011	0.92518475773586
EQU24_RS00980	357.346899191697	0.0159595176938623	0.111981117864135	0.142519721166078	0.886669503132227	0.963835731227618
EQU24_RS00985	376.489389515618	0.0278668350283398	0.110835722256523	0.251424671225074	0.801485795308056	0.931505972982003
EQU24_RS00990	608.851714461254	0.161043664753757	0.105314835109513	1.52916409721664	0.126223768590856	0.427634682001767
EQU24_RS00995	146.099438634426	0.264470082073026	0.110683287656264	2.38943103040416	0.0168744918657805	0.136999144222182
EQU24_RS01000	121.097008257582	0.458848231294382	0.112761024040954	4.06920950919826	4.71729143904267e-05	0.00176257592250802
EQU24_RS01005	221.609477089946	0.211816157541518	0.108572138062918	1.95092554425675	0.0510659034722223	0.257183494425408
EQU24_RS01010	1570.37398565902	-0.0205695588573561	0.111028480727711	-0.185263805489705	0.853022125600583	0.953404210387049
EQU24_RS01015	1098.5121980751	-0.0136633447679174	0.110570027087693	-0.123571867781862	0.901654267986079	0.966303000330693
EQU24_RS01020	520.264676360297	0.084536502233936	0.111896669040148	0.755487209396778	0.449956703988585	0.762781402556582
EQU24_RS01025	488.161368802339	0.0334100352687905	0.104953545415986	0.31833164983964	0.750233378901692	0.916952662564752
EQU24_RS01030	84.1450996440723	0.0224885320229245	0.110480907518571	0.203551297034235	0.838704155547904	0.947978450158655
EQU24_RS01035	307.737245843998	-0.0366594031674995	0.111762540839104	-0.328011540291262	0.742902937040741	0.915581353377944
EQU24_RS01040	155.340125901594	0.0051762967768276	0.098608076442076	0.0524936390972827	0.958135363613732	0.987755797695812
EQU24_RS01050	177.536892401818	-0.140759252999889	0.0946480725675842	-1.48718562545877	0.136965791499135	0.448949609016255
EQU24_RS01055	54.6991028771081	0.0715701576463075	0.112992869145624	0.63340419787083	0.526469724382803	0.806800356203802
EQU24_RS01060	278.042290995965	-0.0137739864749616	0.109701743742831	-0.12555850075867	0.900081414499327	0.966110402961169
EQU24_RS01065	454.203841915488	-0.016138372491341	0.111664794412464	-0.14452516190313	0.885085788701986	0.963835731227618
EQU24_RS01070	710.296683544987	0.176538189267683	0.0968690926857495	1.82244082578936	0.0683881247191558	0.303004556592064
EQU24_RS01075	612.718018186699	0.0449498547969618	0.106350098063913	0.422659269857452	0.672543876424004	0.887106932642137
EQU24_RS01080	347.496423259811	-0.0755911351706101	0.112194428324972	-0.673751239693115	0.500469479548722	0.794076565352264
EQU24_RS01085	347.798524623199	0.00402439852366248	0.107866067450159	0.0373092170577369	0.970238456461489	0.992410920496476
EQU24_RS01090	299.192592358263	-0.076936340769594	0.106729054837121	-0.720856573563838	0.4709977637177	0.773545278290205
EQU24_RS01095	927.488012063609	-0.091815585693807	0.112698753607748	-0.81469921143382	0.41524450486418	0.745353470686375
EQU24_RS01100	425.037819350724	-0.0772644242376875	0.108853993903734	-0.709798708038372	0.477828970385315	0.778691395599656
EQU24_RS01105	531.140969140484	0.0456954354858796	0.109440584003136	0.417536473348592	0.676286051895123	0.888954853005225
EQU24_RS01110	424.015131648288	-0.0326528219563301	0.0866530608469988	-0.376822487713208	0.706305527783035	0.898953059442631
EQU24_RS01115	108.85890948638	0.26733494554524	0.112878366765203	2.36834526584993	0.0178678526951467	0.142483766057148
EQU24_RS01120	93.1461389331825	0.0461682206996293	0.111144923307896	0.415387579797353	0.677858197416974	0.88919305155315
EQU24_RS01125	136.562275120588	-0.328500514179175	0.100327187332628	-3.27429207289598	0.00105927062946258	0.0209517499503996
EQU24_RS01130	142.575459924385	-0.140363034986395	0.0989982113298671	-1.4178340507456	0.156239220295865	0.479545466515634
EQU24_RS01135	33.3101721566077	0.15526728818115	0.108031387487186	1.43724237735599	0.150649135586975	0.47121648224298
EQU24_RS01140	354.545848767347	0.0387231558394704	0.102983311155744	0.376013893949365	0.706906566853591	0.899087117599597
EQU24_RS01145	226.861240430232	-0.139661328951696	0.105999849622411	-1.31756157625876	0.187650455299177	0.519677135986397
EQU24_RS01150	12.8965316711958	0.122974939615286	0.0625650897994345	1.96555203564013	0.0493503792568836	0.253990791200925
EQU24_RS01155	24.9370100916649	0.0794587432419443	0.112016330911165	0.709349633179461	0.478107535124453	0.778830805097767
EQU24_RS01160	157.230420637718	0.0155929179743317	0.112769690945968	0.138272241801237	0.890025262590857	0.963835731227618
EQU24_RS01170	110.292244863303	0.00561984963599286	0.104684185307981	0.0536838455537413	0.957187053621247	0.987619484284173
EQU24_RS01175	42.9497200498453	0.058470659566631	0.0944563348240354	0.619023167430296	0.535901096850503	0.815042840343049
EQU24_RS01180	846.648429999334	0.185132329036018	0.111858819903305	1.65505347898407	0.0979136503425528	0.37062061832289
EQU24_RS01185	1340.87579897531	0.121243200699445	0.108709922141639	1.11529102689887	0.26472572936548	0.615941064511731
EQU24_RS01190	548.176844386891	0.148685093355706	0.11279825312575	1.31815067375155	0.187453213976468	0.519677135986397
EQU24_RS01195	1179.44834485089	0.0327452076718091	0.111475100327868	0.29374459027621	0.76895307848986	0.924720416142174
EQU24_RS01200	601.773989506082	0.0200219131438525	0.112634879754411	0.17775943994887	0.858911902192685	0.955729824705623
EQU24_RS01205	452.660284336968	0.0290442877824906	0.111411059626258	0.260694834785014	0.794327849608452	0.931329007915152
EQU24_RS01210	456.792137221397	-0.0971678772380373	0.112832424077551	-0.861169810295422	0.38914452478305	0.726943591435004
EQU24_RS01215	11.6368316246005	0.65637504674967	0.0728913958176301	9.00483574758097	NA	NA
EQU24_RS01220	647.555642114555	0.212301375475163	0.104675465675872	2.02818658703231	0.0425412083242037	0.233225238570872
EQU24_RS01225	1417.91171248175	0.085063229067222	0.104835456065385	0.811397520073448	0.417137422840869	0.746774140532322
EQU24_RS01230	572.121897248723	-0.124484653044926	0.102250772811548	-1.21744461799184	0.2234350957705	0.567167836320195
EQU24_RS01235	1349.0672811501	0.0215856259721437	0.11240588360043	0.192032883695612	0.847716447291268	0.951470337919407
EQU24_RS01240	839.320163116976	-0.028505148696465	0.110839898518801	-0.257174077903273	0.797044394001485	0.931381773987742
EQU24_RS01245	84.3801931905892	0.229966020754351	0.107987149366637	2.12956839867651	0.0332072623497709	0.200543300330649
EQU24_RS01250	518.444135250954	0.468304455195364	0.112315048234833	4.16956109226087	3.05186802555271e-05	0.00123142874831052
EQU24_RS01255	71.7703242281048	0.253182766167165	0.112898350899164	2.24257275815567	0.0249243785860341	0.170746804065615
EQU24_RS01260	37.9947144160922	-0.0475522367614531	0.105490824577972	-0.45077130595662	0.652154383949426	0.880033046032825
EQU24_RS01265	136.385964869026	0.0295920937900391	0.110327792499573	0.268219757865215	0.788530167443751	0.930871628331052
